name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
CSRF_COOKIE_AGE,4,,,,,,2,,,2,UPPER_CASE_WITH_UNDERSCORES
CSRF_COOKIE_DOMAIN,10,,,,,,7,,,3,UPPER_CASE_WITH_UNDERSCORES
CSRF_COOKIE_PATH,4,,,,,,2,,,2,UPPER_CASE_WITH_UNDERSCORES
CSRF_COOKIE_SECURE,9,,,,,,6,,,3,UPPER_CASE_WITH_UNDERSCORES
CSRF_COOKIE_HTTPONLY,4,,,,,,2,,,2,UPPER_CASE_WITH_UNDERSCORES
CSRF_HEADER_NAME,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES
CSRF_TRUSTED_ORIGINS,4,,,,,,2,,,2,UPPER_CASE_WITH_UNDERSCORES
CSRF_USE_SESSIONS,7,,,,,,2,,,5,UPPER_CASE_WITH_UNDERSCORES
MESSAGE_STORAGE,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES
DEFAULT_EXCEPTION_REPORTER_FILTER,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
TEST_RUNNER,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES
TEST_NON_SERIALIZED_APPS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
FIXTURE_DIRS,7,,,,,,5,,,2,UPPER_CASE_WITH_UNDERSCORES
STATICFILES_DIRS,17,,,,,,12,,,5,UPPER_CASE_WITH_UNDERSCORES
STATICFILES_STORAGE,16,,,,,,14,,,2,UPPER_CASE_WITH_UNDERSCORES
STATICFILES_FINDERS,6,,,,,,4,,,2,UPPER_CASE_WITH_UNDERSCORES
MIGRATION_MODULES,59,,,,,,54,,,5,UPPER_CASE_WITH_UNDERSCORES
SILENCED_SYSTEM_CHECKS,7,,,,,,4,,,3,UPPER_CASE_WITH_UNDERSCORES
SECURE_BROWSER_XSS_FILTER,8,,,,,,5,,,3,UPPER_CASE_WITH_UNDERSCORES
SECURE_CONTENT_TYPE_NOSNIFF,9,,,,,,6,,,3,UPPER_CASE_WITH_UNDERSCORES
SECURE_HSTS_INCLUDE_SUBDOMAINS,9,,,,,,6,,,3,UPPER_CASE_WITH_UNDERSCORES
SECURE_HSTS_PRELOAD,9,,,,,,6,,,3,UPPER_CASE_WITH_UNDERSCORES
SECURE_HSTS_SECONDS,23,,,,,,18,,,5,UPPER_CASE_WITH_UNDERSCORES
SECURE_REDIRECT_EXEMPT,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES
SECURE_SSL_HOST,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES
SECURE_SSL_REDIRECT,13,,,,,,10,,,3,UPPER_CASE_WITH_UNDERSCORES
time,334,1,1,43,,1,12,,,276,lowercase
global_settings,8,,,4,,,,,,4,lower_case_with_underscores
LazyObject,14,,1,6,,,,,,7,CapitalizedWords
empty,77,2,,5,,,7,,,63,lowercase
ENVIRONMENT_VARIABLE,9,,,1,,,,,,8,UPPER_CASE_WITH_UNDERSCORES
LazySettings,7,,1,1,,,,,,5,CapitalizedWords
_setup,17,6,,,,,,,,11,lowercase
settings_module,19,,,,,1,,,,18,lower_case_with_underscores
environ,149,,,,,17,2,,,130,lowercase
desc,60,3,,,,,8,,,49,lowercase
_wrapped,67,1,,,,,,,,66,lowercase
Settings,11,,1,3,,,,,,7,CapitalizedWords
SETTINGS_MODULE,7,,,,,,1,,,6,UPPER_CASE_WITH_UNDERSCORES
val,430,,,,,33,21,,,376,lowercase
value,3576,10,,,,623,95,,,2848,lowercase
clear,131,12,,,,4,19,,,96,lowercase
super,1291,1,,,,,,,,1290,lowercase
