name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
invoices_callback_router,6,,,,,,,,,6,lower_case_with_underscores
default_response_class,41,,,,,4,10,,,27,lower_case_with_underscores
invoice_notification,5,2,,1,,,,,,2,lower_case_with_underscores
create_invoice,2,2,,,,,,,,,lower_case_with_underscores
invoice,2,,,,,2,,,,,lowercase
callback_url,2,,,,,2,,,,,lower_case_with_underscores
callbacks,71,,,,,19,21,,,31,lowercase
operation_id,75,,,,,21,22,,,32,lower_case_with_underscores
use_route_names_as_operation_ids,2,1,,,,,,,,1,lower_case_with_underscores
route,110,,,,,5,5,,,100,lowercase
isinstance,60,,,,,,,,,60,lowercase
summary,74,,,,,21,25,,,28,lowercase
response_description,67,,,,,21,22,,,24,lower_case_with_underscores
read_elements,1,1,,,,,,,,,lower_case_with_underscores
deprecated,103,,,,,30,33,,,40,lowercase
user_id,38,,,,,15,6,,,17,lower_case_with_underscores
file_path,2,,,,,1,,,,1,lower_case_with_underscores
enum,7,,,5,,,,,,2,lowercase
Enum,12,,,5,,,,,,7,CapitalizedWords
ModelName,3,,1,,,,,,,2,CapitalizedWords
alexnet,2,,,,,,,,,2,lowercase
resnet,1,,,,,,,,,1,lowercase
lenet,1,,,,,,,,,1,lowercase
get_model,2,2,,,,,,,,,lower_case_with_underscores
model_name,10,,,,,1,,,,9,lower_case_with_underscores
alias,91,,,,,15,39,,,37,lowercase
lt,51,,,,,15,21,,,15,lowercase
get_full_name,4,2,,,,,,,,2,lower_case_with_underscores
first_name,6,,,,,2,,,,4,lower_case_with_underscores
last_name,6,,,,,2,,,,4,lower_case_with_underscores
get_name_with_age,2,2,,,,,,,,,lower_case_with_underscores
age,6,,,,,2,,,,4,lowercase
name_with_age,4,,,,,,,,,4,lower_case_with_underscores
get_items,8,5,,,,,,,,3,lower_case_with_underscores
item_a,2,,,,,1,,,,1,lower_case_with_underscores
item_b,2,,,,,1,,,,1,lower_case_with_underscores
item_c,2,,,,,1,,,,1,lower_case_with_underscores
item_d,3,,,,,1,,,,2,lower_case_with_underscores
item_e,2,,,,,1,,,,1,lower_case_with_underscores
process_items,3,3,,,,,,,,,lower_case_with_underscores
Tuple,26,,,7,,,,,,19,CapitalizedWords
items_t,2,,,,,1,,,,1,lower_case_with_underscores
items_s,2,,,,,1,,,,1,lower_case_with_underscores
prices,2,,,,,1,,,,1,lowercase
item_name,2,,,,,,,,,2,lower_case_with_underscores
item_price,2,,,,,,,,,2,lower_case_with_underscores
Person,6,,2,,,,,,,4,CapitalizedWords
