name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
gen_build_workflows_tree,2,1,,,,,,,,1,lower_case_with_underscores,"['gen', 'build', 'workflows', 'tree']"
build_workflows_functions,2,,,,,,,,,2,lower_case_with_underscores,"['build', 'workflows', 'functions']"
get_workflow_jobs,24,12,,,,,,,,12,lower_case_with_underscores,"['get', 'workflow', 'jobs']"
get_windows_workflows,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'windows', 'workflows']"
get_post_upload_jobs,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'post', 'upload', 'jobs']"
get_binary_smoke_test_jobs,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'binary', 'smoke', 'test', 'jobs']"
binary_build_functions,2,,,,,,,,,2,lower_case_with_underscores,"['binary', 'build', 'functions']"
get_binary_build_jobs,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'binary', 'build', 'jobs']"
get_nightly_tests,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'nightly', 'tests']"
get_nightly_uploads,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'nightly', 'uploads']"
YAML_SOURCES,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['yaml', 'sources']"
stdout,98,,,,,,28,,,70,lowercase,['stdout']
OrderedDict,156,,,41,,,,,,115,CapitalizedWords,"['ordered', 'dict']"
conf_tree,9,,,4,,,,2,,3,lower_case_with_underscores,"['conf', 'tree']"
ConfigNode,13,,1,2,,,,,,10,CapitalizedWords,"['config', 'node']"
dimensions,22,,,2,,,1,2,,17,lowercase,['dimensions']
LINKING_DIMENSIONS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['linking', 'dimensions']"
DEPS_INCLUSION_DIMENSIONS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['deps', 'inclusion', 'dimensions']"
get_processor_arch_name,4,1,,,,,,,,3,lower_case_with_underscores,"['get', 'processor', 'arch', 'name']"
gpu_version,16,,,,,2,,,,14,lower_case_with_underscores,"['gpu', 'version']"
LINUX_PACKAGE_VARIANTS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['linux', 'package', 'variants']"
manywheel,2,,,,,,2,,,,lowercase,['manywheel']
conda,10,,,2,,,5,,,3,lowercase,['conda']
STANDARD_PYTHON_VERSIONS,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['standard', 'python', 'versions']"
libtorch,4,,,,,,4,,,,lowercase,['libtorch']
CONFIG_TREE_DATA,5,,,1,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['config', 'tree', 'data']"
linux,1,,,,,,1,,,,lowercase,['linux']
GPU_VERSIONS,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['gpu', 'versions']"
macos,1,,,,,,1,,,,lowercase,['macos']
macos_arm64,1,,,,,,1,,,,lower_case_with_underscores,"['macos', 'arm64']"
windows,3,,,,,,1,,,2,lowercase,['windows']
v,1880,1,,,,68,1,,,1810,b,['v']
ROCM_VERSION_LABELS,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['rocm', 'version', 'labels']"
LINUX_GCC_CONFIG_VARIANTS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['linux', 'gcc', 'config', 'variants']"
WINDOWS_LIBTORCH_CONFIG_VARIANTS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['windows', 'libtorch', 'config', 'variants']"
TopLevelNode,7,,2,1,,,,,,4,CapitalizedWords,"['top', 'level', 'node']"
node_name,116,,,,,35,7,,,74,lower_case_with_underscores,"['node', 'name']"
config_tree_data,4,,,,,1,,,,3,lower_case_with_underscores,"['config', 'tree', 'data']"
smoke,16,,,,,5,,,,11,lowercase,['smoke']
props,54,,,,,2,,,,52,lowercase,['props']
get_children,20,12,,,,,,,,8,lower_case_with_underscores,"['get', 'children']"
OSConfigNode,3,,1,,,,,,,2,CapitalizedWords,"['os', 'config', 'node']"
c,1646,3,,,,87,14,,,1542,b,['c']
p,2495,,,,,204,130,,,2161,b,['p']
items,526,5,,,,5,,,,516,lowercase,['items']
parent,117,,,,,14,,,,103,lowercase,['parent']
os_name,14,,,,,1,,,,13,lower_case_with_underscores,"['os', 'name']"
gpu_versions,10,,,,,1,,,,9,lower_case_with_underscores,"['gpu', 'versions']"
py_tree,4,,,,,1,,,,3,lower_case_with_underscores,"['py', 'tree']"
PackageFormatConfigNode,3,,1,,,,,,,2,CapitalizedWords,"['package', 'format', 'config', 'node']"
k,1549,,,,,114,79,,,1356,b,['k']
package_format,5,,,,,1,,,,4,lower_case_with_underscores,"['package', 'format']"
python_versions,6,,,,,1,,,,5,lower_case_with_underscores,"['python', 'versions']"
find_prop,56,1,,,,,,,,55,lower_case_with_underscores,"['find', 'prop']"
LinuxGccConfigNode,3,,1,,,,,,,2,CapitalizedWords,"['linux', 'gcc', 'config', 'node']"
WindowsLibtorchConfigNode,3,,1,,,,,,,2,CapitalizedWords,"['windows', 'libtorch', 'config', 'node']"
ArchConfigNode,5,,1,,,,,,,4,CapitalizedWords,"['arch', 'config', 'node']"
gcc_config_variant,9,,,,,2,,,,7,lower_case_with_underscores,"['gcc', 'config', 'variant']"
libtorch_config_variant,8,,,,,2,,,,6,lower_case_with_underscores,"['libtorch', 'config', 'variant']"
gpu,75,,,,,7,8,,,60,lowercase,['gpu']
PyVersionConfigNode,3,,1,,,,,,,2,CapitalizedWords,"['py', 'version', 'config', 'node']"
pyver,6,,,,,1,1,,,4,lowercase,['pyver']
